# This file was produced by: bcftools roh(1.20+htslib-1.20)
RG	JB_38	chr5Ref	32412843	33525425	1112583	15	6.6
RG	JB_42	chr5Ref	33050680	33525425	474746	5	11.6
RG	JB_44	chr5Ref	14945515	22591206	7645692	57	9.3
RG	A1	chr6Ref	31452862	32274320	821459	23	6.5
RG	A125	chr6Ref	13558638	27494713	13936076	25	10.9
RG	B15	chr6Ref	11143698	19398240	8254543	31	9.7
RG	A105	chr6Ref	8927666	25680039	16752374	52	7.2
RG	B3	chr6Ref	31452862	32274320	821459	23	7.8
RG	A29	chr6Ref	309466	3275948	2966483	32	15.4
RG	B21	chr6Ref	309466	7388819	7079354	65	13.9
RG	A146	chr6Ref	31452862	32274320	821459	23	10.0
RG	A169	chr6Ref	29870371	32274320	2403950	44	5.5
RG	HaR_06/05/2022_33	chr6Ref	29395803	32274320	2878518	52	28.1
RG	HaR_06/05/2022_23	chr6Ref	22556682	32274320	9717639	71	23.7
RG	KR_29/03/2022_33	chr6Ref	15852245	29510443	13658199	41	12.8
RG	HaR_06/05/2022_37	chr6Ref	15852245	30625939	14773695	51	8.1
RG	HaR_06/05/2022_29	chr6Ref	10578194	25680039	15101846	42	21.6
RG	At_47_J20	chr6Ref	309466	2212113	1902648	27	11.2
RG	At_O19	chr6Ref	30183249	32274320	2091072	43	11.7
RG	At_52_J20	chr6Ref	17147105	31564631	14417527	62	8.2
RG	At_39_J20	chr6Ref	7730876	15852225	8121350	65	5.4
RG	At_O20	chr6Ref	3902390	7388819	3486430	29	8.0
RG	At_165_J20	chr6Ref	15852245	32274320	16422076	86	28.3
RG	At_71_A	chr6Ref	22556682	29071671	6514990	14	9.4
RG	At_O55	chr6Ref	15876977	30625939	14748963	48	10.7
RG	At_O76	chr6Ref	22556682	32274320	9717639	68	9.7
RG	At_157_J20	chr6Ref	27494796	32274320	4779525	67	9.5
RG	At_49_N	chr6Ref	31795843	32274320	478478	12	12.9
RG	At_D42_3.20	chr6Ref	1165460	8018444	6852985	54	17.1
RG	At_23_J20	chr6Ref	31452862	32274320	821459	25	6.7
RG	At_S2_3.20	chr6Ref	17147105	29510443	12363339	35	6.9
RG	At_48_F20	chr6Ref	11143698	25680039	14536342	34	10.6
RG	At_S19_3.20	chr6Ref	29395803	32274320	2878518	51	11.6
RG	At_D36_3.20	chr6Ref	31611923	32274320	662398	23	9.2
RG	At_35_N	chr6Ref	309466	2212113	1902648	27	26.8
RG	At_75_F20	chr6Ref	15852245	25680039	9827795	17	6.3
RG	At_S20_3.20	chr6Ref	15876977	32274320	16397344	89	10.4
RG	At_76_F20	chr6Ref	31452862	32274320	821459	24	6.2
RG	At_D46_3.20	chr6Ref	309466	3275948	2966483	33	12.9
RG	At_S14_3.20	chr6Ref	9864367	27494713	17630347	51	9.2
RG	At_57_F20	chr6Ref	28960178	32274320	3314143	59	27.0
RG	BRR_27	chr6Ref	17147105	27494713	10347609	13	8.2
RG	BRR_28	chr6Ref	21870758	30625939	8755182	38	14.4
RG	BRR_36	chr6Ref	22556682	32274320	9717639	75	8.5
RG	BRR_38	chr6Ref	25680039	28960167	3280129	16	8.1
RG	JB_44	chr6Ref	22556682	31373603	8816922	48	9.6
RG	A13	chr7Ref	4994166	16056191	11062026	31	18.6
RG	A149	chr7Ref	31112011	32161711	1049701	20	4.7
RG	A160	chr7Ref	5572207	16056191	10483985	22	9.1
RG	A153	chr7Ref	25378946	31083753	5704808	66	10.1
RG	B21	chr7Ref	16278450	25360075	9081626	20	8.6
RG	A145	chr7Ref	16278450	27318755	11040306	37	15.8
RG	B10	chr7Ref	130377	1313038	1182662	18	4.2
RG	A123	chr7Ref	16278450	25360075	9081626	21	7.6
RG	KR_29/03/2022_30	chr7Ref	31651083	32161711	510629	7	6.0
RG	KR_29/03/2022_31	chr7Ref	16278450	25360075	9081626	20	13.7
RG	HaR_06/05/2022_20	chr7Ref	17563828	26610294	9046467	31	6.1
RG	HaR_06/05/2022_8	chr7Ref	6218962	16056191	9837230	15	6.4
RG	HaR_06/05/2022_37	chr7Ref	130377	3037524	2907148	46	6.3
RG	At_76_A	chr7Ref	31216898	32161711	944814	14	11.0
RG	At_32_N	chr7Ref	1314510	4052722	2738213	36	7.8
RG	At_71_A	chr7Ref	4654608	25360075	20705468	58	11.6
RG	At_59_J20	chr7Ref	31112011	32161711	1049701	19	10.1
